NU_ANO_CENSO;NO_MUNICIPIO;CO_MUNICIPIO;NO_MESORREGIAO;NO_MICRORREGIAO;CO_ENTIDADE;NO_ENTIDADE;TP_DEPENDENCIA;TP_SITUACAO_FUNCIONAMENTO;IN_AGUA_INEXISTENTE;IN_ENERGIA_INEXISTENTE;IN_ESGOTO_INEXISTENTE;IN_AREA_VERDE;IN_AUDITORIO;IN_BIBLIOTECA;IN_BIBLIOTECA_SALA_LEITURA;IN_LABORATORIO_CIENCIAS;IN_LABORATORIO_INFORMATICA;IN_PARQUE_INFANTIL;IN_QUADRA_ESPORTES;IN_QUADRA_ESPORTES_COBERTA;IN_QUADRA_ESPORTES_DESCOBERTA;IN_REFEITORIO;IN_SALA_DIRETORIA;IN_SALA_LEITURA;IN_SALA_PROFESSOR;IN_SECRETARIA;IN_SALA_ATENDIMENTO_ESPECIAL;IN_COMPUTADOR;IN_EQUIP_IMPRESSORA;IN_EQUIP_SOM;IN_EQUIP_TV;IN_EQUIP_MULTIMIDIA;IN_INTERNET;IN_ALIMENTACAO;TP_AEE;TP_ATIVIDADE_COMPLEMENTAR;IN_MEDIACAO_PRESENCIAL;IN_MEDIACAO_SEMIPRESENCIAL;IN_MEDIACAO_EAD;QT_MAT_BAS;QT_MAT_INF;QT_MAT_INF_CRE;QT_MAT_INF_PRE;QT_MAT_FUND;QT_MAT_FUND_AI;QT_MAT_FUND_AF;QT_MAT_MED;QT_MAT_EJA_FUND;QT_MAT_ESP;QT_MAT_INF_INT;QT_MAT_INF_CRE_INT;QT_MAT_FUND_INT;QT_MAT_FUND_AI_INT;QT_MAT_FUND_AF_INT;QT_DOC_INF;QT_DOC_FUND;QT_DOC_FUND_AI;QT_DOC_FUND_AF;QT_DOC_EJA_FUND;QT_DOC_ESP;QT_TUR_INF;QT_TUR_FUND;QT_TUR_FUND_AI;QT_TUR_FUND_AF;QT_TUR_EJA_FUND;QT_TUR_ESP
2023;Ladainha;3137007;Vale do Mucuri;Teófilo Otoni;31153818;EM DR NEOFITO CALDAS;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;13;0;0;0;13;13;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1;0;1;0;1;0;1
2023;Ladainha;3137007;Vale do Mucuri;Teófilo Otoni;31153826;EM EDMUNDO CAMPAGNANI;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;21;7;0;7;14;14;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;1;1;0;1;0;0
2023;Ladainha;3137007;Vale do Mucuri;Teófilo Otoni;31153842;EM MANOEL MACHADO;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;5;0;0;0;5;5;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;1;0;0
2023;Ladainha;3137007;Vale do Mucuri;Teófilo Otoni;31153851;EM TELEMACO ESTEVES GUIMARAES;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;33;8;0;8;25;25;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;1;1;0;1;0;0
2023;Ladainha;3137007;Vale do Mucuri;Teófilo Otoni;31153869;EM EVILAZIO FERREIRA;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;37;8;0;8;29;29;0;0;0;1;0;0;0;0;0;1;2;0;2;0;1;1;2;0;2;0;1
2023;Ladainha;3137007;Vale do Mucuri;Teófilo Otoni;31153877;EM ULISSES ESTEVES COSTA;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1;1;0;0;1;0;0;133;15;0;15;118;118;0;0;0;3;0;0;0;0;0;1;7;5;2;0;3;1;7;5;2;0;3
2023;Machacalis;3138906;Vale do Mucuri;Nanuque;31153923;ESCOLA MUNICIPAL FREI LAURO;3;1;0;0;0;1;0;1;1;0;0;0;1;1;0;1;1;0;1;1;0;1;1;1;1;1;1;1;0;0;1;0;0;72;17;0;17;55;55;0;0;0;1;0;0;0;0;0;1;4;4;0;0;2;2;5;5;0;0;1
2023;Malacacheta;3139201;Vale do Mucuri;Teófilo Otoni;31154059;EM MANOEL GOMES DE PAULA;3;1;0;0;0;1;0;0;0;0;1;0;0;0;0;1;1;0;1;1;0;1;0;1;1;1;1;1;0;0;1;0;0;148;17;0;17;131;65;66;0;0;3;0;0;0;0;0;3;19;9;12;0;13;1;9;5;4;0;3
2023;Franciscópolis;3126752;Vale do Mucuri;Teófilo Otoni;31154253;EM VICENTE MACEDO;3;1;0;0;0;1;0;0;0;0;0;0;1;1;0;1;1;0;1;1;1;1;1;1;1;1;1;1;1;0;1;0;0;194;0;0;0;194;194;0;0;0;7;0;0;7;7;0;0;13;13;0;0;7;0;10;10;0;0;5
2023;Setubinha;3165552;Vale do Mucuri;Teófilo Otoni;31154423;EM PE TITO;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;9;0;0;0;9;9;0;0;0;1;0;0;0;0;0;0;2;0;2;0;2;0;1;0;1;0;1
2023;Setubinha;3165552;Vale do Mucuri;Teófilo Otoni;31154504;EM JOSE FIUZA;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;19;0;0;0;8;8;0;0;11;1;0;0;0;0;0;0;2;0;2;1;2;0;1;0;1;1;1
2023;Setubinha;3165552;Vale do Mucuri;Teófilo Otoni;31154512;EM RITA JOSINA ABRANTES;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;1;0;0;7;0;0;0;7;7;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0;0;1;0;1;0;0
2023;Nanuque;3144300;Vale do Mucuri;Nanuque;31154644;EM BOA ESPERANCA;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;0;0;1;1;0;1;1;0;0;1;0;0;34;12;0;12;22;22;0;0;0;1;0;0;0;0;0;1;5;0;5;0;4;1;2;0;2;0;1
2023;Nanuque;3144300;Vale do Mucuri;Nanuque;31154717;EM SERAFIM MACHADO NAYA;3;1;0;0;0;1;1;1;1;0;0;0;1;1;0;1;1;0;1;1;0;1;1;1;1;1;1;1;0;0;1;0;0;249;0;0;0;249;141;108;0;0;4;0;0;0;0;0;0;19;13;7;0;12;0;13;9;4;0;4
2023;Nanuque;3144300;Vale do Mucuri;Nanuque;31154733;ESCOLA MUNICIPAL MIGUEL VIANA DE OLIVEIRA;3;1;0;0;0;0;1;1;1;0;0;0;1;0;1;1;1;0;1;1;0;1;1;1;1;1;1;1;0;0;1;0;0;204;30;0;30;174;76;98;0;0;15;0;0;0;0;0;2;13;8;9;0;12;2;10;5;5;0;7
2023;Ouro Verde de Minas;3146206;Vale do Mucuri;Teófilo Otoni;31155446;EM BARTOLOMEU DIAS;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;1;0;0;1;0;0;21;5;0;5;16;16;0;0;0;0;0;0;0;0;0;0;2;1;1;0;0;0;2;1;1;0;0
2023;Ouro Verde de Minas;3146206;Vale do Mucuri;Teófilo Otoni;31155462;EM COELHO NETO;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;1;0;0;5;1;0;1;4;4;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0
2023;Ouro Verde de Minas;3146206;Vale do Mucuri;Teófilo Otoni;31155543;EM LOURIVALDO FRANCISCO DA PAZ;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;1;1;0;0;1;0;0;40;9;0;9;31;16;15;0;0;2;0;0;0;0;0;0;10;1;9;0;9;0;6;1;5;0;2
2023;Ouro Verde de Minas;3146206;Vale do Mucuri;Teófilo Otoni;31155551;EM MELO VIANA;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;1;0;0;1;0;0;27;9;0;9;18;18;0;0;0;0;0;0;0;0;0;0;2;1;1;0;0;0;2;1;1;0;0
2023;Ouro Verde de Minas;3146206;Vale do Mucuri;Teófilo Otoni;31155560;EM MILTON CAMPOS;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;1;0;0;1;0;0;8;2;0;2;6;6;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0
2023;Ouro Verde de Minas;3146206;Vale do Mucuri;Teófilo Otoni;31155586;EM PRINCESA ISABEL;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;1;0;0;1;0;0;18;4;0;4;14;14;0;0;0;0;0;0;0;0;0;0;2;1;1;0;0;0;2;1;1;0;0
2023;Pavão;3148509;Vale do Mucuri;Teófilo Otoni;31155888;EM ARISTOTELES BARBOSA;3;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;0;1;0;0;18;6;0;6;12;12;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;2;2;0;0;0
2023;Pavão;3148509;Vale do Mucuri;Teófilo Otoni;31156060;EM LAUDISLAU BARBOSA RODRIGUES;3;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;0;1;0;0;35;25;0;25;10;10;0;0;0;0;0;0;0;0;0;1;2;2;0;0;0;1;2;2;0;0;0
2023;Poté;3152402;Vale do Mucuri;Teófilo Otoni;31156299;EM FREI GASPAR;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;1;1;0;0;1;0;0;11;0;0;0;11;11;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0;0;1;0;1;0;0
2023;Poté;3152402;Vale do Mucuri;Teófilo Otoni;31156400;EM PIO XII;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;9;0;0;0;9;9;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;1;0;0
2023;Poté;3152402;Vale do Mucuri;Teófilo Otoni;31156451;EM STA LUZIA;3;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;1;0;0;1;1;0;1;0;1;1;0;0;1;0;0;52;0;0;0;52;52;0;0;0;0;0;0;0;0;0;0;7;7;0;0;0;0;4;4;0;0;0
2023;Poté;3152402;Vale do Mucuri;Teófilo Otoni;31156515;EM SAO JOSE;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;1;0;0;0;1;1;0;0;1;0;0;24;0;0;0;24;24;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0;0;2;0;2;0;0
2023;Serra dos Aimorés;3166709;Vale do Mucuri;Nanuque;31156671;ESCOLA MUNICIPAL ANGELIM SAUDE;3;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0;1;1;1;0;1;1;1;0;0;1;0;0;37;10;0;10;27;27;0;0;0;0;0;0;0;0;0;1;4;3;1;0;0;1;4;3;1;0;0
2023;Serra dos Aimorés;3166709;Vale do Mucuri;Nanuque;31156680;EM EUGENIA VIANA RODRIGUES;3;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;1;0;1;1;1;1;1;1;1;0;0;1;0;0;77;16;0;16;61;61;0;0;0;5;0;0;0;0;0;1;3;3;0;0;3;2;5;5;0;0;3
2023;Teófilo Otoni;3168606;Vale do Mucuri;Teófilo Otoni;31156701;EM CORREGO SAO JACINTO;3;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;1;0;0;27;12;0;12;15;15;0;0;0;2;0;0;0;0;0;1;1;0;1;0;2;1;1;0;1;0;2
2023;Teófilo Otoni;3168606;Vale do Mucuri;Teófilo Otoni;31156710;EM ADVENTISTA DA LAGINHA;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;14;0;0;0;14;14;0;0;0;2;0;0;0;0;0;0;2;0;2;0;1;0;2;0;2;0;1
2023;Novo Oriente de Minas;3145356;Vale do Mucuri;Teófilo Otoni;31156744;EM FAISCA;3;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;1;0;0;76;22;0;22;54;54;0;0;0;2;0;0;0;0;0;0;6;3;3;0;1;0;6;3;3;0;1
2023;Novo Oriente de Minas;3145356;Vale do Mucuri;Teófilo Otoni;31156779;EM JAMIR ALVES RODRIGUES;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;1;0;0;10;0;0;0;10;10;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;1;0;0
2023;Teófilo Otoni;3168606;Vale do Mucuri;Teófilo Otoni;31156795;EM BAMBERG;3;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;1;0;0;1;0;0;22;5;0;5;17;17;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;1;1;0;1;0;0
2023;Teófilo Otoni;3168606;Vale do Mucuri;Teófilo Otoni;31156817;EM BARRA DA LIMEIRA;3;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;25;5;0;5;20;20;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;1;1;0;1;0;0
2023;Teófilo Otoni;3168606;Vale do Mucuri;Teófilo Otoni;31156825;EM JOAO FRANCISCO ROSA;3;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;11;4;0;4;7;7;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;1;1;0;1;0;0
2023;Teófilo Otoni;3168606;Vale do Mucuri;Teófilo Otoni;31156833;EM BARRA NOVA;3;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;11;0;0;0;11;11;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;1;0;0
2023;Teófilo Otoni;3168606;Vale do Mucuri;Teófilo Otoni;31156868;ESCOLA MUNICIPAL AGRICOLA GERALDO LEAO LOPES;3;1;0;0;0;1;0;0;1;0;0;0;1;1;0;0;1;1;1;1;1;1;0;0;0;1;1;1;0;0;1;0;0;139;15;0;15;124;42;82;0;0;7;0;0;0;0;0;3;10;5;8;0;7;1;8;3;5;0;4
2023;Teófilo Otoni;3168606;Vale do Mucuri;Teófilo Otoni;31156876;EM CECILIA ZIMMERER KOURY;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1;1;0;0;1;0;0;89;27;0;27;62;62;0;0;0;5;0;0;0;0;0;2;6;5;1;0;4;2;6;5;1;0;4
2023;Novo Oriente de Minas;3145356;Vale do Mucuri;Teófilo Otoni;31156892;EM MANOEL GONCALVES SOARES;3;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;1;1;0;1;1;0;0;1;0;0;75;14;0;14;61;24;37;0;0;1;0;0;0;0;0;1;13;0;13;0;1;1;7;0;7;0;1
2023;Teófilo Otoni;3168606;Vale do Mucuri;Teófilo Otoni;31156906;EM HOMERO BARBOSA;3;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;0;1;0;0;87;19;0;19;53;53;0;0;15;2;0;0;0;0;0;3;6;0;6;1;2;3;6;0;6;1;2
2023;Teófilo Otoni;3168606;Vale do Mucuri;Teófilo Otoni;31156914;EM EDUARDO CORREA BLANK;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;1;0;0;1;0;0;28;7;0;7;21;21;0;0;0;1;0;0;0;0;0;1;2;0;2;0;1;1;2;0;2;0;1
2023;Teófilo Otoni;3168606;Vale do Mucuri;Teófilo Otoni;31156922;EM HONORINDA FERREIRA CARDOSO;3;1;0;0;0;1;0;0;1;0;0;0;1;1;0;0;1;1;1;1;1;1;1;0;0;0;1;1;1;0;1;0;0;427;103;0;103;312;312;0;0;12;12;3;0;63;63;0;9;20;19;1;1;13;6;15;14;1;1;9
2023;Teófilo Otoni;3168606;Vale do Mucuri;Teófilo Otoni;31156981;EM ROSA REGINA BARROSO;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;1;0;0;2;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0
2023;Teófilo Otoni;3168606;Vale do Mucuri;Teófilo Otoni;31156990;EM HERMES FERREIRA SOUTO;3;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;10;3;0;3;7;7;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;1;1;0;1;0;0
2023;Teófilo Otoni;3168606;Vale do Mucuri;Teófilo Otoni;31157058;EM OSCAR JOAO KRETLI;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;1;0;0;55;20;0;20;35;35;0;0;0;1;0;0;0;0;0;2;3;0;3;0;1;2;3;0;3;0;1
2023;Novo Oriente de Minas;3145356;Vale do Mucuri;Teófilo Otoni;31157074;EM PROFESSOR JOSE MEDEIROS DA SILVA;3;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;29;8;0;8;21;21;0;0;0;0;0;0;0;0;0;0;2;1;1;0;0;0;2;1;1;0;0
2023;Teófilo Otoni;3168606;Vale do Mucuri;Teófilo Otoni;31157091;EM LIZETA FERREIRA DE OLIVEIRA;3;1;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;31;2;0;2;29;29;0;0;0;1;0;0;0;0;0;1;2;0;2;0;1;1;3;0;3;0;1
2023;Teófilo Otoni;3168606;Vale do Mucuri;Teófilo Otoni;31157112;EM SAO MIGUEL DO PITA;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;25;7;0;7;18;18;0;0;0;1;0;0;0;0;0;1;2;0;2;0;1;1;2;0;2;0;1
2023;Teófilo Otoni;3168606;Vale do Mucuri;Teófilo Otoni;31157121;EM SAO PEDRO;3;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;33;10;0;10;23;23;0;0;0;0;0;0;0;0;0;1;2;0;2;0;0;1;2;0;2;0;0
2023;Teófilo Otoni;3168606;Vale do Mucuri;Teófilo Otoni;31157147;EM MARIA RAMOS;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;1;0;1;1;0;1;1;0;0;1;0;0;168;77;42;35;66;66;0;0;25;2;77;42;0;0;0;8;7;7;0;2;4;6;5;5;0;2;2
2023;Teófilo Otoni;3168606;Vale do Mucuri;Teófilo Otoni;31157155;EM SIDONIO OTTONI;3;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;0;0;929;141;0;141;722;421;301;0;66;28;2;0;20;10;10;9;43;26;18;10;39;8;32;20;12;3;19
2023;Teófilo Otoni;3168606;Vale do Mucuri;Teófilo Otoni;31157163;EM AGRICOLA INACIO PEREIRA GUIMARAES;3;1;0;0;0;1;0;0;1;0;0;0;1;1;0;0;1;1;1;1;1;1;0;0;0;1;1;1;0;0;1;0;0;156;16;0;16;140;46;94;0;0;2;0;0;0;0;0;2;14;5;12;0;11;1;8;3;5;0;2
2023;Teófilo Otoni;3168606;Vale do Mucuri;Teófilo Otoni;31157198;EM ALTINO VIEIRA DO AMARAL;3;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;25;6;0;6;19;19;0;0;0;1;0;0;0;0;0;1;2;0;2;0;1;1;2;0;2;0;1
2023;Novo Oriente de Minas;3145356;Vale do Mucuri;Teófilo Otoni;31157210;EM AMERICANINHA;3;1;0;0;0;1;0;1;1;0;0;0;0;0;0;0;1;0;1;1;1;1;0;1;1;0;1;1;1;0;1;0;0;108;38;0;38;70;70;0;0;0;6;1;0;5;5;0;2;5;5;0;0;5;2;5;5;0;0;5
2023;Novo Oriente de Minas;3145356;Vale do Mucuri;Teófilo Otoni;31157252;EM ANA GOMES GERVASIO;3;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;36;11;0;11;25;25;0;0;0;0;0;0;0;0;0;0;3;1;2;0;0;0;2;1;1;0;0
2023;Novo Oriente de Minas;3145356;Vale do Mucuri;Teófilo Otoni;31157279;EM DOMICIO PINTO MIRANDA;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1;0;1;1;0;0;1;0;0;67;9;0;9;58;27;31;0;0;1;0;0;0;0;0;0;11;1;10;0;8;0;6;1;5;0;1
2023;Teófilo Otoni;3168606;Vale do Mucuri;Teófilo Otoni;31157287;EM OTTO WILLY PETZOLD;3;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;28;4;0;4;24;24;0;0;0;0;0;0;0;0;0;1;2;0;2;0;0;1;2;0;2;0;0
2023;Teófilo Otoni;3168606;Vale do Mucuri;Teófilo Otoni;31157368;EM JOAO PEREIRA DOS SANTOS;3;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;1;0;0;1;0;0;30;5;0;5;25;25;0;0;0;2;0;0;0;0;0;1;3;0;3;0;1;1;3;0;3;0;1
2023;Teófilo Otoni;3168606;Vale do Mucuri;Teófilo Otoni;31157384;EM FAZ SAO JOAO BATISTA;3;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;29;8;0;8;21;21;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;1;2;0;2;0;0
2023;Novo Oriente de Minas;3145356;Vale do Mucuri;Teófilo Otoni;31157392;EM DR JOSE FREIRE;3;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;1;0;0;1;0;0;12;0;0;0;12;12;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;1;0;0
2023;Teófilo Otoni;3168606;Vale do Mucuri;Teófilo Otoni;31157406;EM PETRONIO MENDES DE SOUZA;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;18;4;0;4;14;14;0;0;0;1;0;0;0;0;0;1;1;0;1;0;1;1;1;0;1;0;1
2023;Teófilo Otoni;3168606;Vale do Mucuri;Teófilo Otoni;31157414;EM CLARINDO VAZ DOS SANTOS;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;19;6;0;6;13;13;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;1;1;0;1;0;0
2023;Teófilo Otoni;3168606;Vale do Mucuri;Teófilo Otoni;31157431;EM LETICE PASSOS DE MATOS;3;1;1;0;0;1;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;1;0;0;1;0;0;14;0;0;0;14;14;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;1;0;0
2023;Teófilo Otoni;3168606;Vale do Mucuri;Teófilo Otoni;31211443;CEMEI ABELHINHA;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;1;0;1;1;0;1;1;0;0;1;0;0;351;351;183;168;0;0;0;0;0;19;298;183;0;0;0;26;0;0;0;0;15;25;0;0;0;0;14
2023;Teófilo Otoni;3168606;Vale do Mucuri;Teófilo Otoni;31211478;PEM BEIJA FLOR;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;1;0;0;1;0;0;79;79;0;79;0;0;0;0;0;0;77;0;0;0;0;3;0;0;0;0;0;5;0;0;0;0;0
2023;Teófilo Otoni;3168606;Vale do Mucuri;Teófilo Otoni;31211524;PEM CINDERELA;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;87;87;0;87;0;0;0;0;0;0;39;0;0;0;0;6;0;0;0;0;0;12;0;0;0;0;0
2023;Teófilo Otoni;3168606;Vale do Mucuri;Teófilo Otoni;31211559;PEM COMECINHO DA VIDA;3;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;1;0;0;107;107;0;107;0;0;0;0;0;2;0;0;0;0;0;5;0;0;0;0;2;6;0;0;0;0;2
2023;Teófilo Otoni;3168606;Vale do Mucuri;Teófilo Otoni;31211567;PEM CRIANCA FELIZ;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;42;42;0;42;0;0;0;0;0;1;0;0;0;0;0;3;0;0;0;0;1;3;0;0;0;0;1
2023;Teófilo Otoni;3168606;Vale do Mucuri;Teófilo Otoni;31211575;PEM TIA CHICA;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;1;0;0;80;80;0;80;0;0;0;0;0;5;80;0;0;0;0;4;0;0;0;0;3;4;0;0;0;0;3
2023;Teófilo Otoni;3168606;Vale do Mucuri;Teófilo Otoni;31211630;PEM IRMA ILKA;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;30;30;0;30;0;0;0;0;0;2;1;0;0;0;0;3;0;0;0;0;2;3;0;0;0;0;2
2023;Teófilo Otoni;3168606;Vale do Mucuri;Teófilo Otoni;31211648;PEM IRMA TEREZA;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;50;50;0;50;0;0;0;0;0;1;0;0;0;0;0;4;0;0;0;0;1;4;0;0;0;0;1
2023;Teófilo Otoni;3168606;Vale do Mucuri;Teófilo Otoni;31211672;PEM LUA DE PAPEL;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;1;0;0;41;41;0;41;0;0;0;0;0;0;34;0;0;0;0;2;0;0;0;0;0;4;0;0;0;0;0
